lock_id,channel,lock_month,locked_amount,funded_flag
LOCK-2024-05294,Wholesale,2024-04-01,613955,0
LOCK-2024-05295,Retail,2024-05-01,796386,1
LOCK-2024-05296,Wholesale,2024-07-01,367437,0
LOCK-2024-05297,Wholesale,2024-01-01,979578,1
LOCK-2024-05298,Wholesale,2024-12-01,1035150,1
LOCK-2024-05299,Retail,2024-07-01,518107,1
LOCK-2024-05300,Correspondent,2024-07-01,217363,0
LOCK-2024-05301,Direct,2024-02-01,987235,1
LOCK-2024-05302,Retail,2024-06-01,1152706,0
LOCK-2024-05303,Direct,2024-07-01,513655,1
LOCK-2024-05304,Direct,2024-09-01,972996,1
LOCK-2024-05305,Correspondent,2024-08-01,267173,1
LOCK-2024-05306,Wholesale,2024-11-01,996771,1
LOCK-2024-05307,Wholesale,2024-11-01,635730,1
LOCK-2024-05308,Wholesale,2024-01-01,1084551,1
LOCK-2024-05309,Retail,2024-09-01,678039,1
LOCK-2024-05310,Direct,2024-01-01,609203,1
LOCK-2024-05311,Wholesale,2024-04-01,1071833,1
LOCK-2024-05312,Retail,2024-10-01,711293,1
LOCK-2024-05313,Direct,2024-02-01,464754,1
LOCK-2024-05314,Correspondent,2024-09-01,1192596,1
LOCK-2024-05315,Wholesale,2024-09-01,1128860,1
LOCK-2024-05316,Wholesale,2024-10-01,1001655,1
LOCK-2024-05317,Wholesale,2024-09-01,415194,0
LOCK-2024-05318,Direct,2024-03-01,337981,1
LOCK-2024-05319,Retail,2024-07-01,454412,0
LOCK-2024-05320,Direct,2024-12-01,503210,1
LOCK-2024-05321,Direct,2024-05-01,634761,0
LOCK-2024-05322,Correspondent,2024-06-01,1135239,0
LOCK-2024-05323,Correspondent,2024-11-01,1102591,1
LOCK-2024-05324,Correspondent,2024-11-01,676878,1
LOCK-2024-05325,Direct,2024-01-01,464619,0
LOCK-2024-05326,Retail,2024-01-01,329403,1
LOCK-2024-05327,Wholesale,2024-09-01,185171,0
LOCK-2024-05328,Retail,2024-12-01,1027447,0
LOCK-2024-05329,Wholesale,2024-12-01,1135010,1
LOCK-2024-05330,Correspondent,2024-09-01,762879,1
LOCK-2024-05331,Direct,2024-12-01,544916,0
LOCK-2024-05332,Wholesale,2024-01-01,312190,1
LOCK-2024-05333,Retail,2024-03-01,1198722,0
LOCK-2024-05334,Correspondent,2024-01-01,993941,1
LOCK-2024-05335,Retail,2024-07-01,218721,1
LOCK-2024-05336,Direct,2024-09-01,714375,1
LOCK-2024-05337,Direct,2024-08-01,1051837,1
LOCK-2024-05338,Correspondent,2024-02-01,914684,1
LOCK-2024-05339,Direct,2024-11-01,336182,1
LOCK-2024-05340,Wholesale,2024-12-01,961552,0
LOCK-2024-05341,Correspondent,2024-06-01,884516,1
LOCK-2024-05342,Wholesale,2024-06-01,717016,1
LOCK-2024-05343,Direct,2024-04-01,222474,0
LOCK-2024-05344,Retail,2024-06-01,713683,0
LOCK-2024-05345,Direct,2024-04-01,483126,1
LOCK-2024-05346,Wholesale,2024-05-01,899527,1
LOCK-2024-05347,Direct,2024-11-01,861552,0
LOCK-2024-05348,Retail,2024-11-01,312345,0
LOCK-2024-05349,Direct,2024-07-01,1156024,1
LOCK-2024-05350,Direct,2024-08-01,682071,1
LOCK-2024-05351,Retail,2024-10-01,1198876,1
LOCK-2024-05352,Direct,2024-02-01,637154,1
LOCK-2024-05353,Correspondent,2024-03-01,292132,0
LOCK-2024-05354,Wholesale,2024-03-01,787164,1
LOCK-2024-05355,Wholesale,2024-12-01,735867,1
LOCK-2024-05356,Retail,2024-09-01,912611,1
LOCK-2024-05357,Direct,2024-05-01,713306,0
LOCK-2024-05358,Direct,2024-11-01,173835,1
LOCK-2024-05359,Retail,2024-05-01,416873,1
LOCK-2024-05360,Correspondent,2024-11-01,842965,1
LOCK-2024-05361,Correspondent,2024-04-01,977040,1
LOCK-2024-05362,Correspondent,2024-01-01,1016764,0
LOCK-2024-05363,Correspondent,2024-11-01,556132,1
LOCK-2024-05364,Retail,2024-12-01,725795,1
LOCK-2024-05365,Retail,2024-01-01,457268,1
LOCK-2024-05366,Correspondent,2024-11-01,175829,1
LOCK-2024-05367,Direct,2024-08-01,911790,1
LOCK-2024-05368,Correspondent,2024-02-01,792978,1
LOCK-2024-05369,Direct,2024-03-01,417849,1
LOCK-2024-05370,Wholesale,2024-11-01,679976,0
LOCK-2024-05371,Correspondent,2024-11-01,1020254,1
LOCK-2024-05372,Correspondent,2024-10-01,421528,1
LOCK-2024-05373,Wholesale,2024-11-01,974718,1
LOCK-2024-05374,Retail,2024-03-01,250403,1
LOCK-2024-05375,Correspondent,2024-12-01,983965,1
LOCK-2024-05376,Correspondent,2024-11-01,797189,1
LOCK-2024-05377,Wholesale,2024-05-01,514487,1
LOCK-2024-05378,Wholesale,2024-10-01,696538,1
LOCK-2024-05379,Correspondent,2024-09-01,1074302,1
LOCK-2024-05380,Correspondent,2024-10-01,857563,0
LOCK-2024-05381,Direct,2024-11-01,787919,0
LOCK-2024-05382,Wholesale,2024-09-01,982003,1
LOCK-2024-05383,Retail,2024-10-01,203669,0
LOCK-2024-05384,Direct,2024-10-01,587331,0
LOCK-2024-05385,Wholesale,2024-09-01,781926,1
LOCK-2024-05386,Wholesale,2024-05-01,211647,1
LOCK-2024-05387,Direct,2024-10-01,257296,1
LOCK-2024-05388,Retail,2024-09-01,900703,1
LOCK-2024-05389,Wholesale,2024-02-01,1185823,1
LOCK-2024-05390,Retail,2024-07-01,1180722,1
LOCK-2024-05391,Direct,2024-06-01,1093889,0
LOCK-2024-05392,Retail,2024-09-01,273654,1
LOCK-2024-05393,Retail,2024-11-01,272184,1
LOCK-2024-05394,Correspondent,2024-07-01,1124323,1
LOCK-2024-05395,Wholesale,2024-04-01,283827,1
LOCK-2024-05396,Direct,2024-08-01,668700,1
LOCK-2024-05397,Retail,2024-02-01,251361,0
LOCK-2024-05398,Correspondent,2024-02-01,301567,1
LOCK-2024-05399,Correspondent,2024-10-01,427742,1
LOCK-2024-05400,Direct,2024-03-01,1128843,1
LOCK-2024-05401,Retail,2024-11-01,1184711,0
LOCK-2024-05402,Wholesale,2024-10-01,844085,1
LOCK-2024-05403,Direct,2024-06-01,319595,1
LOCK-2024-05404,Correspondent,2024-06-01,488707,0
LOCK-2024-05405,Correspondent,2024-07-01,433896,1
LOCK-2024-05406,Wholesale,2024-01-01,1189330,1
LOCK-2024-05407,Correspondent,2024-03-01,603940,1
LOCK-2024-05408,Retail,2024-06-01,1049601,1
LOCK-2024-05409,Wholesale,2024-08-01,1147950,1
LOCK-2024-05410,Wholesale,2024-08-01,678751,1
LOCK-2024-05411,Direct,2024-08-01,524491,1
LOCK-2024-05412,Correspondent,2024-06-01,1002483,0
LOCK-2024-05413,Direct,2024-01-01,1065874,1
LOCK-2024-05414,Direct,2024-01-01,170618,0
LOCK-2024-05415,Wholesale,2024-06-01,548868,0
LOCK-2024-05416,Direct,2024-08-01,1031694,1
LOCK-2024-05417,Direct,2024-02-01,888161,1
LOCK-2024-05418,Wholesale,2024-07-01,314318,1
LOCK-2024-05419,Correspondent,2024-11-01,424883,1
LOCK-2024-05420,Retail,2024-07-01,523516,1
LOCK-2024-05421,Wholesale,2024-11-01,489233,0
LOCK-2024-05422,Wholesale,2024-12-01,325216,1
LOCK-2024-05423,Correspondent,2024-08-01,497480,1
LOCK-2024-05424,Direct,2024-05-01,933318,1
LOCK-2024-05425,Retail,2024-10-01,240605,1
LOCK-2024-05426,Wholesale,2024-06-01,1158058,1
LOCK-2024-05427,Wholesale,2024-01-01,431323,1
LOCK-2024-05428,Wholesale,2024-02-01,888264,0
LOCK-2024-05429,Retail,2024-08-01,583474,1
LOCK-2024-05430,Correspondent,2024-10-01,1054390,1
LOCK-2024-05431,Direct,2024-12-01,1122885,1
LOCK-2024-05432,Correspondent,2024-07-01,818475,0
LOCK-2024-05433,Wholesale,2024-09-01,519642,1
LOCK-2024-05434,Wholesale,2024-12-01,272659,0
LOCK-2024-05435,Direct,2024-11-01,704393,1
LOCK-2024-05436,Wholesale,2024-04-01,677907,1
LOCK-2024-05437,Retail,2024-05-01,1128924,0
LOCK-2024-05438,Wholesale,2024-04-01,178360,1
LOCK-2024-05439,Correspondent,2024-11-01,1064520,0
LOCK-2024-05440,Correspondent,2024-09-01,870523,1
LOCK-2024-05441,Retail,2024-08-01,953191,1
LOCK-2024-05442,Wholesale,2024-04-01,1007964,0
LOCK-2024-05443,Retail,2024-04-01,885449,0
LOCK-2024-05444,Wholesale,2024-07-01,487213,1
LOCK-2024-05445,Direct,2024-08-01,852127,0
LOCK-2024-05446,Retail,2024-09-01,174750,0
LOCK-2024-05447,Direct,2024-07-01,1094895,1
LOCK-2024-05448,Retail,2024-10-01,910407,1
LOCK-2024-05449,Direct,2024-03-01,828561,1
LOCK-2024-05450,Retail,2024-10-01,663526,0
LOCK-2024-05451,Wholesale,2024-05-01,610535,0
LOCK-2024-05452,Direct,2024-09-01,1007577,0
LOCK-2024-05453,Direct,2024-01-01,1164034,0
LOCK-2024-05454,Direct,2024-05-01,1151338,1
LOCK-2024-05455,Direct,2024-06-01,374285,1
LOCK-2024-05456,Direct,2024-08-01,464571,0
LOCK-2024-05457,Direct,2024-10-01,926893,1
LOCK-2024-05458,Retail,2024-09-01,540575,1
LOCK-2024-05459,Direct,2024-04-01,1095379,1
LOCK-2024-05460,Retail,2024-01-01,322716,1
LOCK-2024-05461,Correspondent,2024-06-01,1170772,1
LOCK-2024-05462,Wholesale,2024-08-01,289905,0
LOCK-2024-05463,Correspondent,2024-10-01,901344,0
LOCK-2024-05464,Direct,2024-07-01,943503,1
LOCK-2024-05465,Wholesale,2024-10-01,1184277,0
LOCK-2024-05466,Wholesale,2024-01-01,360653,1
LOCK-2024-05467,Retail,2024-10-01,1103952,1
LOCK-2024-05468,Retail,2024-01-01,355011,1
LOCK-2024-05469,Correspondent,2024-01-01,646224,1
LOCK-2024-05470,Retail,2024-09-01,1054721,1
LOCK-2024-05471,Retail,2024-10-01,981933,1
LOCK-2024-05472,Correspondent,2024-05-01,1048451,1
LOCK-2024-05473,Wholesale,2024-06-01,1167006,0
LOCK-2024-05474,Wholesale,2024-11-01,1165185,1
LOCK-2024-05475,Direct,2024-06-01,256248,0
LOCK-2024-05476,Retail,2024-09-01,823732,1
LOCK-2024-05477,Wholesale,2024-01-01,713745,1
LOCK-2024-05478,Retail,2024-09-01,603208,1
LOCK-2024-05479,Retail,2024-09-01,340930,1
LOCK-2024-05480,Correspondent,2024-10-01,226893,1
LOCK-2024-05481,Direct,2024-10-01,213486,1
LOCK-2024-05482,Retail,2024-07-01,772404,0
LOCK-2024-05483,Direct,2024-03-01,766062,1
LOCK-2024-05484,Wholesale,2024-05-01,283901,1
LOCK-2024-05485,Wholesale,2024-04-01,289302,1
LOCK-2024-05486,Wholesale,2024-03-01,1035832,1
LOCK-2024-05487,Direct,2024-11-01,388731,0
LOCK-2024-05488,Wholesale,2024-04-01,868354,1
LOCK-2024-05489,Wholesale,2024-06-01,1116519,1
LOCK-2024-05490,Direct,2024-04-01,535194,1
LOCK-2024-05491,Direct,2024-05-01,317918,0
LOCK-2024-05492,Retail,2024-04-01,322982,1
LOCK-2024-05493,Retail,2024-01-01,519569,1
LOCK-2024-05494,Direct,2024-10-01,683269,0
LOCK-2024-05495,Direct,2024-03-01,156496,1
LOCK-2024-05496,Correspondent,2024-04-01,814721,1
LOCK-2024-05497,Direct,2024-07-01,614463,1
LOCK-2024-05498,Retail,2024-07-01,777620,1
LOCK-2024-05499,Correspondent,2024-06-01,1044644,1
LOCK-2024-05500,Retail,2024-08-01,475190,1
LOCK-2024-05501,Wholesale,2024-04-01,1189451,1
LOCK-2024-05502,Retail,2024-10-01,197677,0
LOCK-2024-05503,Wholesale,2024-04-01,981278,0
LOCK-2024-05504,Retail,2024-11-01,877684,1
LOCK-2024-05505,Retail,2024-06-01,811748,1
LOCK-2024-05506,Retail,2024-02-01,568129,0
LOCK-2024-05507,Retail,2024-05-01,406415,1
LOCK-2024-05508,Direct,2024-12-01,1088172,1
LOCK-2024-05509,Retail,2024-10-01,796567,0
LOCK-2024-05510,Wholesale,2024-03-01,578711,1
LOCK-2024-05511,Retail,2024-01-01,743196,0
LOCK-2024-05512,Wholesale,2024-11-01,637490,1
LOCK-2024-05513,Direct,2024-03-01,991939,1
LOCK-2024-05514,Wholesale,2024-05-01,655220,1
LOCK-2024-05515,Retail,2024-01-01,1033012,0
LOCK-2024-05516,Retail,2024-08-01,849663,1
LOCK-2024-05517,Wholesale,2024-12-01,845473,1
LOCK-2024-05518,Retail,2024-04-01,476360,1
LOCK-2024-05519,Direct,2024-12-01,155305,0
LOCK-2024-05520,Retail,2024-01-01,586198,1
LOCK-2024-05521,Direct,2024-04-01,834831,1
LOCK-2024-05522,Retail,2024-02-01,812814,1
LOCK-2024-05523,Wholesale,2024-05-01,484311,1
LOCK-2024-05524,Correspondent,2024-11-01,817240,1
LOCK-2024-05525,Wholesale,2024-09-01,336012,1
LOCK-2024-05526,Correspondent,2024-01-01,1058875,0
LOCK-2024-05527,Retail,2024-12-01,983089,1
LOCK-2024-05528,Direct,2024-06-01,261972,0
LOCK-2024-05529,Correspondent,2024-07-01,710699,1
LOCK-2024-05530,Retail,2024-01-01,356838,0
LOCK-2024-05531,Correspondent,2024-07-01,666282,1
LOCK-2024-05532,Retail,2024-09-01,594029,0
LOCK-2024-05533,Correspondent,2024-03-01,207599,1
LOCK-2024-05534,Correspondent,2024-01-01,932920,1
LOCK-2024-05535,Direct,2024-03-01,173607,0
LOCK-2024-05536,Correspondent,2024-08-01,1165179,0
LOCK-2024-05537,Direct,2024-05-01,768378,0
LOCK-2024-05538,Wholesale,2024-06-01,842246,1
LOCK-2024-05539,Direct,2024-07-01,868294,1
LOCK-2024-05540,Correspondent,2024-06-01,687420,1
LOCK-2024-05541,Retail,2024-10-01,266018,0
LOCK-2024-05542,Direct,2024-03-01,323709,1
LOCK-2024-05543,Retail,2024-07-01,335401,1
LOCK-2024-05544,Retail,2024-05-01,205765,1
LOCK-2024-05545,Retail,2024-05-01,587126,1
LOCK-2024-05546,Direct,2024-06-01,633027,0
LOCK-2024-05547,Direct,2024-12-01,940377,0
LOCK-2024-05548,Correspondent,2024-11-01,801814,0
LOCK-2024-05549,Wholesale,2024-11-01,278579,0
LOCK-2024-05550,Retail,2024-03-01,384212,0
LOCK-2024-05551,Direct,2024-10-01,937923,0
LOCK-2024-05552,Correspondent,2024-10-01,1064362,1
LOCK-2024-05553,Wholesale,2024-01-01,1104027,1
LOCK-2024-05554,Wholesale,2024-10-01,810368,1
LOCK-2024-05555,Correspondent,2024-03-01,578489,1
LOCK-2024-05556,Correspondent,2024-02-01,363385,1
LOCK-2024-05557,Direct,2024-02-01,541529,0
LOCK-2024-05558,Retail,2024-02-01,856312,1
LOCK-2024-05559,Wholesale,2024-10-01,792872,0
LOCK-2024-05560,Retail,2024-09-01,360797,1
LOCK-2024-05561,Retail,2024-03-01,836472,1
LOCK-2024-05562,Retail,2024-11-01,223459,1
LOCK-2024-05563,Wholesale,2024-07-01,830011,0
LOCK-2024-05564,Retail,2024-06-01,272811,0
LOCK-2024-05565,Retail,2024-03-01,989982,1
LOCK-2024-05566,Correspondent,2024-01-01,836995,0
LOCK-2024-05567,Wholesale,2024-04-01,393270,1
LOCK-2024-05568,Retail,2024-10-01,695891,1
LOCK-2024-05569,Direct,2024-10-01,1086180,1
LOCK-2024-05570,Retail,2024-01-01,1156047,1
LOCK-2024-05571,Wholesale,2024-01-01,682792,1
LOCK-2024-05572,Retail,2024-08-01,231173,0
LOCK-2024-05573,Retail,2024-02-01,155236,1
LOCK-2024-05574,Correspondent,2024-01-01,326941,1
LOCK-2024-05575,Correspondent,2024-10-01,420663,1
LOCK-2024-05576,Direct,2024-10-01,734972,0
LOCK-2024-05577,Correspondent,2024-11-01,367896,1
LOCK-2024-05578,Correspondent,2024-02-01,793876,1
LOCK-2024-05579,Retail,2024-09-01,288601,1
LOCK-2024-05580,Direct,2024-01-01,821554,1
LOCK-2024-05581,Wholesale,2024-09-01,485267,0
LOCK-2024-05582,Retail,2024-03-01,488577,1
LOCK-2024-05583,Direct,2024-09-01,575609,1
LOCK-2024-05584,Retail,2024-01-01,657261,1
LOCK-2024-05585,Correspondent,2024-02-01,558562,1
LOCK-2024-05586,Direct,2024-08-01,244266,0
LOCK-2024-05587,Retail,2024-10-01,993274,1
LOCK-2024-05588,Wholesale,2024-01-01,852331,1
LOCK-2024-05589,Retail,2024-11-01,828553,1
LOCK-2024-05590,Correspondent,2024-12-01,563362,1
LOCK-2024-05591,Correspondent,2024-02-01,208744,1
LOCK-2024-05592,Retail,2024-06-01,602661,1
LOCK-2024-05593,Correspondent,2024-04-01,257670,0
LOCK-2024-05594,Wholesale,2024-05-01,331661,1
LOCK-2024-05595,Direct,2024-02-01,1195553,1
LOCK-2024-05596,Wholesale,2024-04-01,338616,1
LOCK-2024-05597,Retail,2024-09-01,151446,1
LOCK-2024-05598,Correspondent,2024-02-01,188430,1
LOCK-2024-05599,Wholesale,2024-09-01,466677,1
LOCK-2024-05600,Correspondent,2024-02-01,1193762,1
LOCK-2024-05601,Retail,2024-01-01,1173396,0
LOCK-2024-05602,Wholesale,2024-06-01,990179,1
LOCK-2024-05603,Wholesale,2024-02-01,612500,0
LOCK-2024-05604,Retail,2024-12-01,514919,1
LOCK-2024-05605,Wholesale,2024-02-01,822443,0
LOCK-2024-05606,Wholesale,2024-06-01,487875,1
LOCK-2024-05607,Correspondent,2024-03-01,999349,1
LOCK-2024-05608,Correspondent,2024-07-01,786187,1
LOCK-2024-05609,Correspondent,2024-06-01,896322,1
LOCK-2024-05610,Direct,2024-05-01,583489,1
LOCK-2024-05611,Wholesale,2024-11-01,631347,0
LOCK-2024-05612,Retail,2024-02-01,1034689,1
LOCK-2024-05613,Retail,2024-09-01,332380,1
LOCK-2024-05614,Direct,2024-11-01,873653,0
LOCK-2024-05615,Retail,2024-04-01,318774,1
LOCK-2024-05616,Direct,2024-04-01,755722,1
LOCK-2024-05617,Correspondent,2024-04-01,738918,1
LOCK-2024-05618,Retail,2024-07-01,775123,0
LOCK-2024-05619,Wholesale,2024-09-01,404880,1
LOCK-2024-05620,Wholesale,2024-08-01,481895,0
LOCK-2024-05621,Wholesale,2024-06-01,813243,0
LOCK-2024-05622,Direct,2024-11-01,798850,1
LOCK-2024-05623,Retail,2024-02-01,1124544,1
LOCK-2024-05624,Retail,2024-07-01,1079020,1
LOCK-2024-05625,Wholesale,2024-09-01,893813,0
LOCK-2024-05626,Wholesale,2024-11-01,991511,1
LOCK-2024-05627,Wholesale,2024-01-01,519640,1
LOCK-2024-05628,Retail,2024-06-01,974133,1
LOCK-2024-05629,Retail,2024-07-01,920981,1
LOCK-2024-05630,Correspondent,2024-02-01,1049878,0
LOCK-2024-05631,Correspondent,2024-06-01,338715,1
LOCK-2024-05632,Direct,2024-02-01,555002,1
LOCK-2024-05633,Retail,2024-10-01,354295,0
LOCK-2024-05634,Correspondent,2024-05-01,279788,0
LOCK-2024-05635,Retail,2024-08-01,915183,0
LOCK-2024-05636,Retail,2024-02-01,513589,0
LOCK-2024-05637,Correspondent,2024-07-01,238138,1
LOCK-2024-05638,Retail,2024-04-01,834999,1
LOCK-2024-05639,Wholesale,2024-11-01,691556,0
LOCK-2024-05640,Retail,2024-10-01,897683,0
LOCK-2024-05641,Correspondent,2024-10-01,738931,1
LOCK-2024-05642,Wholesale,2024-10-01,866326,1
LOCK-2024-05643,Direct,2024-10-01,638064,1
LOCK-2024-05644,Retail,2024-03-01,1074332,1
LOCK-2024-05645,Direct,2024-03-01,787407,1
LOCK-2024-05646,Wholesale,2024-11-01,597961,0
LOCK-2024-05647,Direct,2024-04-01,1080618,0
LOCK-2024-05648,Retail,2024-04-01,975020,1
LOCK-2024-05649,Direct,2024-05-01,638241,1
LOCK-2024-05650,Correspondent,2024-07-01,726516,1
LOCK-2024-05651,Wholesale,2024-08-01,272490,1
LOCK-2024-05652,Wholesale,2024-09-01,1175526,1
LOCK-2024-05653,Direct,2024-12-01,960177,0
LOCK-2024-05654,Wholesale,2024-02-01,647760,1
LOCK-2024-05655,Direct,2024-05-01,715188,0
LOCK-2024-05656,Wholesale,2024-02-01,1175834,0
LOCK-2024-05657,Correspondent,2024-04-01,169892,1
LOCK-2024-05658,Direct,2024-08-01,1141359,1
LOCK-2024-05659,Retail,2024-07-01,225416,1
LOCK-2024-05660,Retail,2024-08-01,286478,1
LOCK-2024-05661,Wholesale,2024-04-01,493039,0
LOCK-2024-05662,Correspondent,2024-01-01,1156036,0
LOCK-2024-05663,Correspondent,2024-08-01,204951,1
LOCK-2024-05664,Wholesale,2024-07-01,919418,1
LOCK-2024-05665,Retail,2024-06-01,264557,1
LOCK-2024-05666,Retail,2024-12-01,457971,1
LOCK-2024-05667,Correspondent,2024-01-01,628264,1
LOCK-2024-05668,Wholesale,2024-09-01,999255,1
LOCK-2024-05669,Wholesale,2024-02-01,262146,0
LOCK-2024-05670,Retail,2024-02-01,556137,1
LOCK-2024-05671,Direct,2024-09-01,694589,1
LOCK-2024-05672,Correspondent,2024-12-01,810411,0
LOCK-2024-05673,Correspondent,2024-07-01,1040819,1
LOCK-2024-05674,Retail,2024-01-01,491565,1
LOCK-2024-05675,Correspondent,2024-10-01,534705,1
LOCK-2024-05676,Wholesale,2024-10-01,310894,0
LOCK-2024-05677,Correspondent,2024-04-01,653067,1
LOCK-2024-05678,Direct,2024-09-01,1171787,0
LOCK-2024-05679,Direct,2024-08-01,689724,1
LOCK-2024-05680,Retail,2024-04-01,513463,0
LOCK-2024-05681,Correspondent,2024-11-01,773414,0
LOCK-2024-05682,Wholesale,2024-01-01,1021441,1
LOCK-2024-05683,Retail,2024-04-01,497242,1
LOCK-2024-05684,Correspondent,2024-08-01,539238,0
LOCK-2024-05685,Direct,2024-01-01,859677,0
LOCK-2024-05686,Retail,2024-12-01,782742,1
LOCK-2024-05687,Retail,2024-02-01,1109242,1
LOCK-2024-05688,Direct,2024-05-01,937522,1
LOCK-2024-05689,Retail,2024-03-01,1078582,0
LOCK-2024-05690,Wholesale,2024-01-01,234824,1
LOCK-2024-05691,Direct,2024-09-01,342936,0
LOCK-2024-05692,Direct,2024-02-01,1078813,0
LOCK-2024-05693,Correspondent,2024-10-01,981249,1
LOCK-2024-05694,Correspondent,2024-08-01,691555,1
LOCK-2024-05695,Retail,2024-06-01,915555,1
LOCK-2024-05696,Retail,2024-01-01,1133137,1
LOCK-2024-05697,Wholesale,2024-12-01,837917,1
LOCK-2024-05698,Direct,2024-03-01,321741,1
LOCK-2024-05699,Correspondent,2024-02-01,345150,1
LOCK-2024-05700,Direct,2024-12-01,532954,0
LOCK-2024-05701,Retail,2024-08-01,753496,0
LOCK-2024-05702,Wholesale,2024-09-01,311647,1
LOCK-2024-05703,Wholesale,2024-09-01,739640,1
LOCK-2024-05704,Retail,2024-06-01,536979,0
LOCK-2024-05705,Retail,2024-12-01,639925,1
LOCK-2024-05706,Wholesale,2024-07-01,471262,0
LOCK-2024-05707,Wholesale,2024-12-01,938920,1
LOCK-2024-05708,Wholesale,2024-10-01,801349,0
LOCK-2024-05709,Retail,2024-11-01,397937,1
LOCK-2024-05710,Correspondent,2024-07-01,269683,1
LOCK-2024-05711,Direct,2024-07-01,973043,0
LOCK-2024-05712,Correspondent,2024-11-01,1006419,1
LOCK-2024-05713,Direct,2024-10-01,827335,1
LOCK-2024-05714,Retail,2024-05-01,555497,1
LOCK-2024-05715,Wholesale,2024-01-01,1108915,1
LOCK-2024-05716,Wholesale,2024-04-01,1152222,1
LOCK-2024-05717,Retail,2024-04-01,437226,0
LOCK-2024-05718,Retail,2024-11-01,715629,1
LOCK-2024-05719,Retail,2024-05-01,693612,0
LOCK-2024-05720,Correspondent,2024-06-01,693619,0
LOCK-2024-05721,Retail,2024-04-01,542916,0
LOCK-2024-05722,Retail,2024-01-01,529102,1
LOCK-2024-05723,Correspondent,2024-05-01,302593,1
LOCK-2024-05724,Direct,2024-07-01,638486,0
LOCK-2024-05725,Direct,2024-12-01,721554,0
LOCK-2024-05726,Direct,2024-05-01,488532,1
LOCK-2024-05727,Retail,2024-04-01,185064,0
LOCK-2024-05728,Wholesale,2024-12-01,1056078,0
LOCK-2024-05729,Direct,2024-02-01,320492,0
LOCK-2024-05730,Retail,2024-02-01,258607,1
LOCK-2024-05731,Correspondent,2024-10-01,310472,1
LOCK-2024-05732,Retail,2024-03-01,397496,1
LOCK-2024-05733,Wholesale,2024-02-01,904085,1
LOCK-2024-05734,Wholesale,2024-10-01,552503,1
LOCK-2024-05735,Direct,2024-09-01,741203,1
LOCK-2024-05736,Retail,2024-03-01,593086,1
LOCK-2024-05737,Retail,2024-01-01,1135228,1
LOCK-2024-05738,Wholesale,2024-10-01,304038,0
LOCK-2024-05739,Wholesale,2024-02-01,790842,0
LOCK-2024-05740,Correspondent,2024-05-01,757341,1
LOCK-2024-05741,Retail,2024-11-01,882174,1
LOCK-2024-05742,Wholesale,2024-08-01,1141077,1
LOCK-2024-05743,Correspondent,2024-12-01,912880,1
LOCK-2024-05744,Retail,2024-08-01,886526,1
LOCK-2024-05745,Correspondent,2024-10-01,376432,0
LOCK-2024-05746,Wholesale,2024-05-01,1199840,1
LOCK-2024-05747,Retail,2024-01-01,261546,1
LOCK-2024-05748,Correspondent,2024-06-01,649536,1
LOCK-2024-05749,Direct,2024-02-01,537814,1
LOCK-2024-05750,Correspondent,2024-08-01,657640,1
LOCK-2024-05751,Wholesale,2024-09-01,384207,0
LOCK-2024-05752,Retail,2024-03-01,383831,1
LOCK-2024-05753,Direct,2024-12-01,951916,0
LOCK-2024-05754,Wholesale,2024-11-01,692046,1
LOCK-2024-05755,Retail,2024-10-01,230315,1
LOCK-2024-05756,Direct,2024-11-01,1073899,1
LOCK-2024-05757,Correspondent,2024-01-01,942806,1
LOCK-2024-05758,Direct,2024-07-01,1036102,1
LOCK-2024-05759,Retail,2024-05-01,166028,1
LOCK-2024-05760,Correspondent,2024-10-01,272548,1
LOCK-2024-05761,Retail,2024-12-01,441340,1
LOCK-2024-05762,Correspondent,2024-09-01,1164314,1
LOCK-2024-05763,Wholesale,2024-04-01,392371,1
LOCK-2024-05764,Retail,2024-02-01,346819,0
LOCK-2024-05765,Retail,2024-04-01,1048985,1
LOCK-2024-05766,Correspondent,2024-12-01,606361,1
LOCK-2024-05767,Retail,2024-08-01,254878,0
LOCK-2024-05768,Wholesale,2024-09-01,993655,0
LOCK-2024-05769,Wholesale,2024-05-01,753293,0
LOCK-2024-05770,Correspondent,2024-08-01,595870,1
LOCK-2024-05771,Direct,2024-02-01,590008,1
LOCK-2024-05772,Correspondent,2024-04-01,258264,1
LOCK-2024-05773,Wholesale,2024-11-01,1130061,0
LOCK-2024-05774,Wholesale,2024-04-01,926494,1
LOCK-2024-05775,Correspondent,2024-03-01,611634,0
LOCK-2024-05776,Direct,2024-01-01,1163889,1
LOCK-2024-05777,Direct,2024-07-01,1062148,1
LOCK-2024-05778,Correspondent,2024-11-01,876926,0
LOCK-2024-05779,Direct,2024-06-01,396398,1
LOCK-2024-05780,Direct,2024-08-01,343455,0
LOCK-2024-05781,Retail,2024-12-01,518819,1
LOCK-2024-05782,Correspondent,2024-03-01,267476,1
LOCK-2024-05783,Direct,2024-09-01,326694,1
LOCK-2024-05784,Retail,2024-04-01,635515,0
LOCK-2024-05785,Direct,2024-11-01,902475,0
