loan_id,channel,product,funded_amount,funded_month,margin_bps,interest_rate,state
LN-2024-04767,Direct,30yr Fixed,516093,2024-01-01,296,7.498,CA
LN-2024-04768,Correspondent,ARM 5/1,1097176,2024-07-01,271,7.943,FL
LN-2024-04769,Correspondent,15yr Fixed,265586,2024-05-01,348,5.77,NY
LN-2024-04770,Retail,15yr Fixed,381843,2024-08-01,360,5.554,TX
LN-2024-04771,Wholesale,15yr Fixed,257562,2024-08-01,333,8.09,AZ
LN-2024-04772,Direct,ARM 5/1,180413,2024-12-01,296,6.585,NY
LN-2024-04773,Direct,15yr Fixed,910092,2024-08-01,296,7.188,IL
LN-2024-04774,Direct,15yr Fixed,813220,2024-12-01,255,7.347,TX
LN-2024-04775,Direct,30yr Fixed,430737,2024-06-01,343,7.765,FL
LN-2024-04776,Correspondent,15yr Fixed,399702,2024-03-01,336,8.104,NY
LN-2024-04777,Retail,15yr Fixed,1061554,2024-09-01,373,5.557,AZ
LN-2024-04778,Correspondent,15yr Fixed,567238,2024-10-01,362,6.494,TX
LN-2024-04779,Correspondent,30yr Fixed,486999,2024-01-01,371,6.283,IL
LN-2024-04780,Direct,ARM 5/1,713050,2024-01-01,332,8.24,AZ
LN-2024-04781,Correspondent,15yr Fixed,786720,2024-09-01,338,5.841,TX
LN-2024-04782,Correspondent,15yr Fixed,1105990,2024-10-01,370,7.159,FL
LN-2024-04783,Correspondent,15yr Fixed,659982,2024-08-01,363,7.623,FL
LN-2024-04784,Retail,15yr Fixed,402842,2024-11-01,260,6.626,NY
LN-2024-04785,Correspondent,15yr Fixed,463046,2024-07-01,266,6.003,NY
LN-2024-04786,Wholesale,ARM 5/1,792558,2024-07-01,297,8.266,FL
LN-2024-04787,Wholesale,15yr Fixed,162078,2024-11-01,311,6.465,IL
LN-2024-04788,Correspondent,30yr Fixed,1170876,2024-03-01,371,6.331,CA
LN-2024-04789,Correspondent,30yr Fixed,895965,2024-06-01,310,6.689,FL
LN-2024-04790,Wholesale,30yr Fixed,297274,2024-04-01,362,7.565,FL
LN-2024-04791,Retail,ARM 5/1,1147126,2024-02-01,271,7.914,AZ
LN-2024-04792,Retail,ARM 5/1,163440,2024-01-01,371,5.68,TX
LN-2024-04793,Retail,30yr Fixed,243148,2024-10-01,271,6.827,IL
LN-2024-04794,Retail,15yr Fixed,224898,2024-07-01,298,6.604,TX
LN-2024-04795,Correspondent,ARM 5/1,1068288,2024-06-01,379,5.833,NY
LN-2024-04796,Retail,15yr Fixed,356496,2024-04-01,332,6.848,TX
LN-2024-04797,Direct,ARM 5/1,783998,2024-07-01,278,6.113,AZ
LN-2024-04798,Retail,30yr Fixed,772334,2024-02-01,265,6.094,AZ
LN-2024-04799,Direct,ARM 5/1,712281,2024-09-01,345,8.201,NY
LN-2024-04800,Wholesale,15yr Fixed,190366,2024-09-01,349,6.253,TX
LN-2024-04801,Correspondent,ARM 5/1,629953,2024-10-01,274,6.785,FL
LN-2024-04802,Wholesale,30yr Fixed,651180,2024-10-01,366,7.545,AZ
LN-2024-04803,Retail,ARM 5/1,1182738,2024-04-01,353,8.292,FL
LN-2024-04804,Retail,30yr Fixed,502949,2024-05-01,318,8.334,IL
LN-2024-04805,Direct,ARM 5/1,962159,2024-01-01,300,6.745,IL
LN-2024-04806,Correspondent,15yr Fixed,741598,2024-09-01,335,7.016,NY
LN-2024-04807,Wholesale,30yr Fixed,435190,2024-07-01,301,6.361,AZ
LN-2024-04808,Correspondent,30yr Fixed,730920,2024-11-01,259,7.641,NY
LN-2024-04809,Correspondent,30yr Fixed,565953,2024-08-01,373,6.741,NY
LN-2024-04810,Retail,ARM 5/1,786303,2024-10-01,375,7.988,TX
LN-2024-04811,Correspondent,15yr Fixed,303472,2024-01-01,345,7.187,CA
LN-2024-04812,Retail,15yr Fixed,275017,2024-06-01,311,5.721,IL
LN-2024-04813,Correspondent,ARM 5/1,644444,2024-09-01,282,8.001,CA
LN-2024-04814,Correspondent,15yr Fixed,749143,2024-01-01,314,6.138,NY
LN-2024-04815,Correspondent,15yr Fixed,603934,2024-05-01,332,5.902,CA
LN-2024-04816,Direct,15yr Fixed,904860,2024-09-01,302,6.146,CA
LN-2024-04817,Retail,15yr Fixed,510770,2024-10-01,261,7.228,IL
LN-2024-04818,Correspondent,15yr Fixed,850377,2024-05-01,341,6.231,CA
LN-2024-04819,Wholesale,ARM 5/1,248596,2024-08-01,298,7.969,TX
LN-2024-04820,Correspondent,30yr Fixed,1090045,2024-01-01,280,8.274,NY
LN-2024-04821,Retail,30yr Fixed,729145,2024-06-01,374,5.58,AZ
LN-2024-04822,Correspondent,15yr Fixed,1120016,2024-01-01,350,7.833,TX
LN-2024-04823,Correspondent,30yr Fixed,445059,2024-04-01,253,6.517,IL
LN-2024-04824,Retail,30yr Fixed,881765,2024-01-01,292,6.557,TX
LN-2024-04825,Wholesale,ARM 5/1,288853,2024-06-01,254,7.348,AZ
LN-2024-04826,Wholesale,30yr Fixed,605304,2024-09-01,317,5.636,AZ
LN-2024-04827,Direct,15yr Fixed,691983,2024-05-01,335,6.172,IL
LN-2024-04828,Direct,15yr Fixed,927145,2024-01-01,341,7.864,IL
LN-2024-04829,Wholesale,ARM 5/1,475037,2024-10-01,319,8.123,TX
LN-2024-04830,Retail,30yr Fixed,1013179,2024-06-01,287,7.981,NY
LN-2024-04831,Wholesale,30yr Fixed,919988,2024-05-01,364,8.433,CA
LN-2024-04832,Wholesale,15yr Fixed,1044351,2024-07-01,309,6.309,FL
LN-2024-04833,Wholesale,30yr Fixed,174988,2024-03-01,273,7.415,CA
LN-2024-04834,Wholesale,15yr Fixed,900913,2024-04-01,368,7.073,FL
LN-2024-04835,Correspondent,30yr Fixed,898280,2024-09-01,275,7.221,NY
LN-2024-04836,Wholesale,30yr Fixed,475390,2024-03-01,263,7.842,CA
LN-2024-04837,Wholesale,15yr Fixed,450752,2024-09-01,318,7.647,NY
LN-2024-04838,Retail,ARM 5/1,719402,2024-08-01,332,8.077,FL
LN-2024-04839,Correspondent,15yr Fixed,1179421,2024-08-01,273,7.104,IL
LN-2024-04840,Wholesale,ARM 5/1,209874,2024-05-01,289,8.338,IL
LN-2024-04841,Retail,15yr Fixed,186580,2024-03-01,290,5.92,NY
LN-2024-04842,Correspondent,15yr Fixed,990287,2024-12-01,332,7.855,TX
LN-2024-04843,Wholesale,15yr Fixed,1119958,2024-01-01,319,7.344,FL
LN-2024-04844,Retail,15yr Fixed,658080,2024-07-01,375,6.0,FL
LN-2024-04845,Correspondent,15yr Fixed,866520,2024-07-01,290,6.32,FL
LN-2024-04846,Direct,30yr Fixed,1056012,2024-10-01,282,7.172,CA
LN-2024-04847,Correspondent,ARM 5/1,295089,2024-06-01,283,6.368,NY
LN-2024-04848,Direct,15yr Fixed,907203,2024-12-01,271,7.766,FL
LN-2024-04849,Wholesale,15yr Fixed,439609,2024-09-01,257,7.382,NY
LN-2024-04850,Correspondent,30yr Fixed,578818,2024-06-01,327,5.722,NY
LN-2024-04851,Retail,ARM 5/1,542137,2024-07-01,338,7.17,AZ
LN-2024-04852,Direct,ARM 5/1,1053098,2024-03-01,263,7.577,CA
LN-2024-04853,Retail,30yr Fixed,339900,2024-07-01,315,7.308,IL
LN-2024-04854,Direct,15yr Fixed,1058231,2024-04-01,354,8.258,NY
LN-2024-04855,Wholesale,30yr Fixed,751825,2024-04-01,298,5.533,AZ
LN-2024-04856,Direct,15yr Fixed,938057,2024-01-01,292,8.061,IL
LN-2024-04857,Wholesale,15yr Fixed,989897,2024-02-01,377,6.742,TX
LN-2024-04858,Correspondent,15yr Fixed,584506,2024-05-01,260,5.624,NY
LN-2024-04859,Retail,30yr Fixed,321766,2024-12-01,357,7.77,IL
LN-2024-04860,Direct,ARM 5/1,1158479,2024-01-01,283,7.971,CA
LN-2024-04861,Retail,ARM 5/1,768865,2024-11-01,374,8.436,FL
LN-2024-04862,Direct,15yr Fixed,594788,2024-02-01,325,7.895,AZ
LN-2024-04863,Wholesale,30yr Fixed,837900,2024-07-01,321,7.326,FL
LN-2024-04864,Direct,30yr Fixed,527641,2024-06-01,348,7.037,IL
LN-2024-04865,Retail,15yr Fixed,998601,2024-11-01,357,5.998,CA
LN-2024-04866,Retail,ARM 5/1,1140022,2024-09-01,369,7.617,FL
LN-2024-04867,Correspondent,15yr Fixed,1116162,2024-08-01,298,7.302,FL
LN-2024-04868,Wholesale,15yr Fixed,372974,2024-03-01,262,6.237,AZ
LN-2024-04869,Correspondent,ARM 5/1,383123,2024-10-01,305,7.855,IL
LN-2024-04870,Wholesale,ARM 5/1,1063273,2024-09-01,333,6.377,CA
LN-2024-04871,Correspondent,30yr Fixed,1156500,2024-09-01,377,8.462,AZ
LN-2024-04872,Retail,15yr Fixed,638275,2024-04-01,273,6.149,CA
LN-2024-04873,Direct,15yr Fixed,548197,2024-04-01,377,7.92,FL
LN-2024-04874,Correspondent,ARM 5/1,285705,2024-04-01,376,7.308,NY
LN-2024-04875,Direct,30yr Fixed,211377,2024-01-01,287,6.007,CA
LN-2024-04876,Correspondent,ARM 5/1,1098983,2024-08-01,350,5.954,FL
LN-2024-04877,Wholesale,30yr Fixed,900734,2024-06-01,322,7.197,AZ
LN-2024-04878,Direct,15yr Fixed,1086537,2024-10-01,316,8.306,CA
LN-2024-04879,Direct,ARM 5/1,558007,2024-10-01,316,5.823,NY
LN-2024-04880,Retail,ARM 5/1,1151829,2024-08-01,372,5.76,IL
LN-2024-04881,Retail,30yr Fixed,994240,2024-05-01,255,6.992,TX
LN-2024-04882,Retail,15yr Fixed,836234,2024-05-01,281,8.086,CA
LN-2024-04883,Retail,30yr Fixed,1145663,2024-05-01,343,5.745,NY
LN-2024-04884,Direct,ARM 5/1,864878,2024-02-01,288,6.183,FL
LN-2024-04885,Direct,15yr Fixed,728543,2024-01-01,342,8.329,AZ
LN-2024-04886,Correspondent,15yr Fixed,191342,2024-11-01,261,6.286,FL
LN-2024-04887,Wholesale,ARM 5/1,494784,2024-11-01,308,5.778,IL
LN-2024-04888,Wholesale,ARM 5/1,814285,2024-01-01,370,8.057,TX
LN-2024-04889,Direct,ARM 5/1,1067294,2024-03-01,348,7.539,FL
LN-2024-04890,Retail,15yr Fixed,782814,2024-10-01,302,7.195,CA
LN-2024-04891,Retail,30yr Fixed,217008,2024-04-01,318,5.962,TX
LN-2024-04892,Correspondent,30yr Fixed,910137,2024-05-01,269,7.775,IL
LN-2024-04893,Wholesale,15yr Fixed,980616,2024-04-01,356,6.487,NY
LN-2024-04894,Wholesale,30yr Fixed,981828,2024-02-01,258,8.476,IL
LN-2024-04895,Direct,30yr Fixed,960883,2024-05-01,373,7.077,CA
LN-2024-04896,Direct,ARM 5/1,678151,2024-05-01,341,8.064,IL
LN-2024-04897,Direct,ARM 5/1,192578,2024-03-01,251,6.834,CA
LN-2024-04898,Correspondent,30yr Fixed,942678,2024-02-01,266,8.119,TX
LN-2024-04899,Wholesale,15yr Fixed,409515,2024-08-01,255,7.805,CA
LN-2024-04900,Retail,30yr Fixed,300983,2024-12-01,317,8.487,NY
LN-2024-04901,Direct,15yr Fixed,701039,2024-09-01,312,7.065,TX
LN-2024-04902,Retail,15yr Fixed,521316,2024-05-01,309,7.278,CA
LN-2024-04903,Direct,30yr Fixed,223327,2024-06-01,322,7.524,AZ
LN-2024-04904,Correspondent,ARM 5/1,632200,2024-09-01,370,6.229,AZ
LN-2024-04905,Retail,30yr Fixed,413629,2024-10-01,348,6.956,CA
LN-2024-04906,Direct,30yr Fixed,1137833,2024-08-01,331,6.262,TX
LN-2024-04907,Wholesale,ARM 5/1,360308,2024-08-01,378,6.957,CA
LN-2024-04908,Direct,15yr Fixed,627222,2024-04-01,320,6.091,IL
LN-2024-04909,Direct,15yr Fixed,619196,2024-11-01,319,5.999,AZ
LN-2024-04910,Direct,15yr Fixed,931879,2024-07-01,280,7.359,NY
LN-2024-04911,Retail,ARM 5/1,1001969,2024-05-01,368,7.712,AZ
LN-2024-04912,Correspondent,30yr Fixed,713030,2024-03-01,270,7.027,AZ
LN-2024-04913,Direct,ARM 5/1,1098508,2024-08-01,260,6.895,TX
LN-2024-04914,Direct,15yr Fixed,420886,2024-09-01,361,7.68,NY
LN-2024-04915,Wholesale,ARM 5/1,848364,2024-04-01,292,6.907,NY
LN-2024-04916,Retail,15yr Fixed,192277,2024-08-01,352,7.338,NY
LN-2024-04917,Direct,ARM 5/1,213981,2024-05-01,279,6.612,NY
LN-2024-04918,Retail,15yr Fixed,906040,2024-08-01,330,6.644,TX
LN-2024-04919,Correspondent,30yr Fixed,227870,2024-11-01,351,5.548,FL
LN-2024-04920,Correspondent,ARM 5/1,1153683,2024-03-01,320,8.122,CA
LN-2024-04921,Direct,15yr Fixed,940120,2024-06-01,292,5.606,TX
LN-2024-04922,Direct,30yr Fixed,314055,2024-03-01,311,7.815,CA
LN-2024-04923,Retail,15yr Fixed,673957,2024-04-01,260,5.939,NY
LN-2024-04924,Wholesale,ARM 5/1,890477,2024-02-01,321,6.492,TX
LN-2024-04925,Retail,30yr Fixed,1153670,2024-10-01,328,6.285,CA
LN-2024-04926,Correspondent,ARM 5/1,603621,2024-05-01,296,5.614,NY
LN-2024-04927,Wholesale,30yr Fixed,323730,2024-04-01,270,7.286,TX
LN-2024-04928,Wholesale,ARM 5/1,456021,2024-07-01,307,6.588,AZ
LN-2024-04929,Wholesale,ARM 5/1,1156983,2024-07-01,289,8.428,IL
LN-2024-04930,Correspondent,15yr Fixed,802405,2024-07-01,310,7.964,IL
LN-2024-04931,Retail,30yr Fixed,337262,2024-10-01,257,5.897,IL
LN-2024-04932,Direct,ARM 5/1,790505,2024-05-01,349,8.116,FL
LN-2024-04933,Wholesale,30yr Fixed,922697,2024-11-01,323,7.797,CA
LN-2024-04934,Direct,30yr Fixed,803828,2024-02-01,270,6.389,AZ
LN-2024-04935,Retail,30yr Fixed,805404,2024-07-01,333,5.619,TX
LN-2024-04936,Correspondent,30yr Fixed,927825,2024-02-01,357,5.9,FL
LN-2024-04937,Correspondent,30yr Fixed,619054,2024-07-01,291,7.717,FL
LN-2024-04938,Retail,30yr Fixed,296310,2024-04-01,264,7.753,IL
LN-2024-04939,Wholesale,ARM 5/1,735419,2024-04-01,272,7.416,TX
LN-2024-04940,Retail,30yr Fixed,440812,2024-08-01,311,7.004,AZ
LN-2024-04941,Wholesale,ARM 5/1,487982,2024-10-01,256,8.006,AZ
LN-2024-04942,Correspondent,ARM 5/1,364282,2024-10-01,303,7.327,IL
LN-2024-04943,Wholesale,ARM 5/1,1090717,2024-07-01,361,6.375,IL
LN-2024-04944,Direct,30yr Fixed,1093800,2024-01-01,271,7.698,FL
LN-2024-04945,Retail,30yr Fixed,661955,2024-09-01,333,6.74,NY
LN-2024-04946,Wholesale,ARM 5/1,613613,2024-10-01,273,7.697,CA
LN-2024-04947,Correspondent,ARM 5/1,1117662,2024-01-01,266,8.381,NY
LN-2024-04948,Correspondent,30yr Fixed,1098016,2024-04-01,327,7.237,FL
LN-2024-04949,Retail,ARM 5/1,998947,2024-04-01,333,7.145,TX
LN-2024-04950,Wholesale,30yr Fixed,879205,2024-10-01,335,6.342,AZ
LN-2024-04951,Direct,15yr Fixed,1066498,2024-10-01,332,5.903,CA
LN-2024-04952,Wholesale,30yr Fixed,1181297,2024-07-01,375,7.963,IL
LN-2024-04953,Retail,ARM 5/1,794609,2024-12-01,333,5.743,FL
LN-2024-04954,Wholesale,15yr Fixed,1133626,2024-02-01,345,7.031,IL
LN-2024-04955,Wholesale,ARM 5/1,401260,2024-03-01,318,5.677,CA
LN-2024-04956,Wholesale,30yr Fixed,680401,2024-05-01,251,6.414,AZ
LN-2024-04957,Retail,30yr Fixed,546710,2024-10-01,304,8.175,NY
LN-2024-04958,Correspondent,ARM 5/1,878410,2024-06-01,254,7.647,CA
LN-2024-04959,Wholesale,ARM 5/1,1067284,2024-06-01,259,7.068,AZ
LN-2024-04960,Correspondent,30yr Fixed,1053884,2024-05-01,356,7.143,CA
LN-2024-04961,Direct,15yr Fixed,188443,2024-01-01,280,8.064,NY
LN-2024-04962,Retail,15yr Fixed,674095,2024-09-01,271,7.692,TX
LN-2024-04963,Correspondent,15yr Fixed,834219,2024-04-01,271,8.49,NY
LN-2024-04964,Wholesale,30yr Fixed,604732,2024-03-01,270,7.649,NY
LN-2024-04965,Direct,15yr Fixed,545592,2024-02-01,353,7.408,FL
LN-2024-04966,Retail,ARM 5/1,862818,2024-04-01,347,7.786,TX
LN-2024-04967,Retail,30yr Fixed,183391,2024-05-01,314,6.648,FL
LN-2024-04968,Wholesale,ARM 5/1,534274,2024-02-01,317,7.776,IL
LN-2024-04969,Retail,15yr Fixed,815734,2024-04-01,367,7.211,TX
LN-2024-04970,Wholesale,15yr Fixed,456224,2024-12-01,316,6.878,NY
LN-2024-04971,Retail,30yr Fixed,630280,2024-01-01,356,6.796,NY
LN-2024-04972,Direct,30yr Fixed,623296,2024-12-01,287,7.24,AZ
LN-2024-04973,Retail,30yr Fixed,1045097,2024-10-01,271,6.768,TX
LN-2024-04974,Direct,15yr Fixed,497308,2024-09-01,299,6.083,CA
LN-2024-04975,Retail,30yr Fixed,243273,2024-08-01,340,6.354,AZ
LN-2024-04976,Correspondent,30yr Fixed,1132679,2024-08-01,360,6.937,IL
LN-2024-04977,Correspondent,30yr Fixed,514653,2024-05-01,275,7.827,AZ
LN-2024-04978,Direct,15yr Fixed,643980,2024-08-01,281,6.913,TX
LN-2024-04979,Direct,30yr Fixed,357596,2024-05-01,354,5.847,NY
LN-2024-04980,Direct,30yr Fixed,506850,2024-01-01,368,5.522,IL
LN-2024-04981,Direct,ARM 5/1,1091132,2024-10-01,319,7.465,AZ
LN-2024-04982,Direct,30yr Fixed,492156,2024-05-01,321,7.425,CA
LN-2024-04983,Correspondent,30yr Fixed,528714,2024-02-01,287,6.193,CA
LN-2024-04984,Wholesale,ARM 5/1,933534,2024-05-01,284,8.43,TX
LN-2024-04985,Retail,15yr Fixed,592460,2024-06-01,302,5.796,FL
LN-2024-04986,Correspondent,15yr Fixed,404941,2024-10-01,251,5.657,FL
LN-2024-04987,Correspondent,30yr Fixed,798020,2024-04-01,346,6.043,CA
LN-2024-04988,Retail,ARM 5/1,1180432,2024-02-01,309,7.156,TX
LN-2024-04989,Direct,15yr Fixed,1039163,2024-07-01,280,6.911,AZ
LN-2024-04990,Direct,15yr Fixed,1162057,2024-01-01,365,5.829,CA
LN-2024-04991,Retail,30yr Fixed,545449,2024-05-01,253,6.412,CA
LN-2024-04992,Retail,30yr Fixed,983712,2024-05-01,326,6.85,NY
LN-2024-04993,Correspondent,30yr Fixed,156349,2024-06-01,354,5.767,TX
LN-2024-04994,Wholesale,30yr Fixed,826941,2024-05-01,346,6.705,TX
LN-2024-04995,Wholesale,15yr Fixed,1187023,2024-11-01,363,6.152,AZ
LN-2024-04996,Wholesale,30yr Fixed,910082,2024-07-01,254,5.995,TX
LN-2024-04997,Wholesale,30yr Fixed,795239,2024-03-01,319,7.414,CA
LN-2024-04998,Correspondent,15yr Fixed,405454,2024-03-01,353,7.816,FL
LN-2024-04999,Direct,ARM 5/1,786605,2024-08-01,297,7.755,TX
LN-2024-05000,Retail,ARM 5/1,983847,2024-10-01,375,8.111,NY
LN-2024-05001,Correspondent,30yr Fixed,763942,2024-07-01,327,7.164,FL
LN-2024-05002,Retail,30yr Fixed,956638,2024-06-01,270,8.452,NY
LN-2024-05003,Direct,30yr Fixed,906071,2024-10-01,352,6.8,IL
LN-2024-05004,Retail,30yr Fixed,506599,2024-10-01,365,7.852,AZ
LN-2024-05005,Wholesale,ARM 5/1,787098,2024-05-01,286,7.997,AZ
LN-2024-05006,Direct,30yr Fixed,669623,2024-10-01,338,6.058,CA
LN-2024-05007,Wholesale,15yr Fixed,223846,2024-07-01,290,5.632,CA
LN-2024-05008,Correspondent,15yr Fixed,519528,2024-03-01,379,7.072,AZ
LN-2024-05009,Wholesale,30yr Fixed,251818,2024-12-01,289,6.332,IL
LN-2024-05010,Retail,30yr Fixed,246411,2024-11-01,365,5.517,FL
LN-2024-05011,Retail,ARM 5/1,1153640,2024-05-01,318,8.182,FL
LN-2024-05012,Direct,ARM 5/1,926715,2024-11-01,266,6.235,NY
LN-2024-05013,Correspondent,15yr Fixed,381697,2024-04-01,286,5.545,FL
LN-2024-05014,Direct,30yr Fixed,401885,2024-05-01,284,8.15,NY
LN-2024-05015,Retail,30yr Fixed,341805,2024-04-01,303,5.657,FL
LN-2024-05016,Wholesale,30yr Fixed,266344,2024-04-01,361,5.689,AZ
LN-2024-05017,Direct,15yr Fixed,882380,2024-03-01,298,7.892,TX
LN-2024-05018,Direct,15yr Fixed,1109161,2024-11-01,289,5.71,IL
LN-2024-05019,Retail,30yr Fixed,437541,2024-07-01,335,5.835,IL
LN-2024-05020,Wholesale,15yr Fixed,1178259,2024-06-01,278,7.292,NY
LN-2024-05021,Direct,30yr Fixed,601169,2024-04-01,285,8.348,NY
LN-2024-05022,Direct,30yr Fixed,232939,2024-08-01,269,7.894,AZ
LN-2024-05023,Retail,15yr Fixed,1094318,2024-03-01,254,7.566,IL
LN-2024-05024,Retail,30yr Fixed,900235,2024-09-01,313,7.116,TX
LN-2024-05025,Direct,ARM 5/1,809710,2024-04-01,298,6.991,FL
LN-2024-05026,Direct,15yr Fixed,314214,2024-07-01,263,8.202,TX
LN-2024-05027,Correspondent,ARM 5/1,357050,2024-08-01,304,5.658,IL
LN-2024-05028,Direct,30yr Fixed,172103,2024-09-01,313,5.914,NY
LN-2024-05029,Retail,ARM 5/1,779269,2024-10-01,256,8.232,CA
LN-2024-05030,Correspondent,15yr Fixed,824367,2024-01-01,372,7.956,AZ
LN-2024-05031,Direct,15yr Fixed,683743,2024-02-01,278,7.786,TX
LN-2024-05032,Correspondent,15yr Fixed,386500,2024-09-01,301,6.68,FL
LN-2024-05033,Correspondent,15yr Fixed,392463,2024-10-01,271,7.548,NY
LN-2024-05034,Direct,15yr Fixed,879017,2024-05-01,326,5.864,FL
LN-2024-05035,Retail,ARM 5/1,349389,2024-04-01,322,7.898,FL
LN-2024-05036,Wholesale,ARM 5/1,232604,2024-12-01,297,8.003,FL
LN-2024-05037,Wholesale,15yr Fixed,199037,2024-08-01,358,7.069,AZ
LN-2024-05038,Retail,15yr Fixed,897361,2024-08-01,261,8.391,AZ
LN-2024-05039,Retail,ARM 5/1,325736,2024-09-01,307,7.285,AZ
LN-2024-05040,Retail,15yr Fixed,319726,2024-11-01,337,7.935,FL
LN-2024-05041,Correspondent,ARM 5/1,256407,2024-09-01,373,6.948,TX
LN-2024-05042,Direct,30yr Fixed,739868,2024-11-01,372,7.213,CA
LN-2024-05043,Retail,ARM 5/1,1025097,2024-10-01,315,6.895,NY
LN-2024-05044,Retail,ARM 5/1,570746,2024-12-01,345,6.917,FL
LN-2024-05045,Correspondent,15yr Fixed,197630,2024-12-01,263,7.794,TX
LN-2024-05046,Direct,ARM 5/1,796578,2024-07-01,324,5.665,AZ
LN-2024-05047,Correspondent,15yr Fixed,778203,2024-05-01,307,7.006,NY
LN-2024-05048,Retail,15yr Fixed,494215,2024-10-01,302,5.662,TX
LN-2024-05049,Retail,15yr Fixed,373502,2024-12-01,294,7.747,NY
LN-2024-05050,Correspondent,ARM 5/1,529362,2024-06-01,334,6.413,TX
LN-2024-05051,Retail,15yr Fixed,840262,2024-06-01,379,5.671,NY
LN-2024-05052,Retail,30yr Fixed,284791,2024-10-01,356,6.31,TX
LN-2024-05053,Direct,ARM 5/1,844822,2024-02-01,268,7.326,NY
LN-2024-05054,Correspondent,ARM 5/1,571904,2024-11-01,303,8.214,NY
LN-2024-05055,Wholesale,ARM 5/1,1048305,2024-02-01,266,8.062,NY
LN-2024-05056,Correspondent,30yr Fixed,539204,2024-01-01,338,6.207,NY
LN-2024-05057,Direct,15yr Fixed,783687,2024-02-01,362,7.448,FL
LN-2024-05058,Wholesale,30yr Fixed,376058,2024-11-01,264,6.213,FL
LN-2024-05059,Correspondent,15yr Fixed,250764,2024-08-01,309,8.059,NY
LN-2024-05060,Wholesale,30yr Fixed,1193031,2024-10-01,267,7.565,TX
LN-2024-05061,Wholesale,15yr Fixed,322386,2024-10-01,250,5.753,NY
LN-2024-05062,Correspondent,15yr Fixed,209513,2024-02-01,340,6.652,TX
LN-2024-05063,Correspondent,15yr Fixed,461312,2024-09-01,264,6.695,NY
LN-2024-05064,Retail,15yr Fixed,353803,2024-11-01,305,8.117,TX
LN-2024-05065,Wholesale,ARM 5/1,731120,2024-10-01,362,7.046,NY
LN-2024-05066,Direct,ARM 5/1,637839,2024-11-01,323,7.202,NY
LN-2024-05067,Retail,30yr Fixed,347832,2024-04-01,340,8.148,AZ
LN-2024-05068,Direct,30yr Fixed,1001120,2024-01-01,262,6.971,FL
LN-2024-05069,Wholesale,ARM 5/1,441244,2024-03-01,364,8.015,NY
LN-2024-05070,Retail,15yr Fixed,930089,2024-08-01,335,6.38,IL
LN-2024-05071,Correspondent,15yr Fixed,743548,2024-02-01,366,6.108,IL
LN-2024-05072,Correspondent,30yr Fixed,350013,2024-08-01,366,7.752,NY
LN-2024-05073,Direct,15yr Fixed,225948,2024-02-01,307,6.634,CA
LN-2024-05074,Direct,ARM 5/1,1157621,2024-03-01,314,7.218,IL
LN-2024-05075,Wholesale,ARM 5/1,404877,2024-08-01,338,7.711,AZ
LN-2024-05076,Direct,ARM 5/1,188782,2024-06-01,359,6.995,IL
LN-2024-05077,Direct,30yr Fixed,1015141,2024-05-01,330,6.663,CA
LN-2024-05078,Correspondent,ARM 5/1,1164666,2024-01-01,376,6.058,AZ
LN-2024-05079,Direct,15yr Fixed,1150924,2024-12-01,315,7.011,FL
LN-2024-05080,Correspondent,30yr Fixed,714263,2024-01-01,323,8.009,NY
LN-2024-05081,Wholesale,ARM 5/1,489136,2024-05-01,311,7.776,CA
LN-2024-05082,Direct,ARM 5/1,884906,2024-02-01,339,6.339,FL
LN-2024-05083,Retail,ARM 5/1,324905,2024-10-01,370,7.056,CA
LN-2024-05084,Retail,15yr Fixed,295514,2024-11-01,367,5.972,AZ
LN-2024-05085,Correspondent,15yr Fixed,1041176,2024-03-01,371,8.462,NY
LN-2024-05086,Correspondent,ARM 5/1,758056,2024-09-01,361,6.617,NY
LN-2024-05087,Wholesale,30yr Fixed,425263,2024-10-01,287,5.567,CA
LN-2024-05088,Correspondent,30yr Fixed,269914,2024-03-01,253,6.693,FL
LN-2024-05089,Wholesale,15yr Fixed,439193,2024-12-01,377,6.956,IL
LN-2024-05090,Direct,ARM 5/1,964337,2024-06-01,325,7.461,AZ
LN-2024-05091,Direct,ARM 5/1,1066568,2024-11-01,321,6.198,NY
LN-2024-05092,Correspondent,15yr Fixed,473224,2024-10-01,258,6.847,IL
LN-2024-05093,Direct,30yr Fixed,924776,2024-01-01,267,7.257,TX
LN-2024-05094,Direct,30yr Fixed,1003391,2024-01-01,318,7.435,TX
LN-2024-05095,Retail,ARM 5/1,1000291,2024-07-01,354,7.072,IL
LN-2024-05096,Retail,30yr Fixed,329389,2024-08-01,340,7.687,IL
LN-2024-05097,Wholesale,ARM 5/1,509361,2024-08-01,369,6.441,FL
LN-2024-05098,Retail,30yr Fixed,1075020,2024-07-01,375,5.959,FL
LN-2024-05099,Correspondent,30yr Fixed,552538,2024-07-01,379,7.367,AZ
LN-2024-05100,Correspondent,ARM 5/1,774517,2024-05-01,317,6.203,TX
LN-2024-05101,Direct,30yr Fixed,410902,2024-03-01,267,7.596,CA
LN-2024-05102,Direct,30yr Fixed,638570,2024-10-01,279,5.553,IL
LN-2024-05103,Direct,15yr Fixed,854643,2024-02-01,334,7.26,IL
LN-2024-05104,Retail,15yr Fixed,809498,2024-06-01,285,8.195,FL
